# Top IPs from data gathered in last 24 hours only,2022-05-29
Number,IP address,Rating
1811,60.250.110.34,0.0001582035576254
1812,120.28.148.7,0.0001580456859605
1813,167.94.146.57,0.0001577540848968
1814,202.165.127.249,0.0001577183352057
1815,118.26.104.39,0.0001574681535462
1816,142.93.100.171,0.0001573739577967
1817,123.160.221.17,0.0001571598077321
1818,198.251.84.69,0.0001569058457559
1819,66.85.14.193,0.0001568415837579
1820,222.122.82.135,0.0001568341386719
1821,144.48.227.75,0.0001568189802162
1822,64.185.3.117,0.0001567887462063
1823,210.245.92.136,0.0001567508087561
1824,184.105.247.243,0.000156604355675
1825,52.144.47.155,0.0001565335858886
1826,184.105.247.199,0.0001565134329646
1827,103.74.107.141,0.0001564897159986
1828,193.118.53.204,0.0001563261138541
1829,107.155.50.6,0.0001561714764846
1830,62.210.209.218,0.0001560176804308
1831,41.41.38.150,0.0001559820769806
1832,182.160.116.114,0.0001558866204284
1833,167.71.239.134,0.0001558472963183
1834,130.211.54.158,0.0001558288661486
1835,84.31.71.20,0.0001557807564739
1836,167.94.146.60,0.0001557093669235
1837,187.86.132.227,0.0001555935347146
1838,178.128.116.50,0.0001552069899476
1839,45.155.204.131,0.0001551668803731
1840,107.150.106.42,0.0001551351806057
1841,201.48.116.181,0.0001551183804279
1842,125.227.251.91,0.0001549456980359
1843,96.17.206.219,0.0001548821596912
1844,62.238.14.77,0.0001546801522287
1845,128.14.209.242,0.0001546648387672
1846,103.218.241.151,0.0001545599731698
1847,128.14.134.170,0.0001544514361719
1848,158.69.132.88,0.000154344691925
1849,154.89.5.73,0.0001543345657791
1850,71.6.232.7,0.0001541837076975
1851,89.248.165.51,0.0001538486327044
1852,94.232.45.207,0.0001538467129349
1853,123.160.221.5,0.0001538346048172
1854,3.8.117.6,0.0001532953739975
1855,206.189.206.35,0.0001531753708214
1856,171.244.140.174,0.0001531404946502
1857,208.103.169.223,0.0001530831407084
1858,193.118.53.213,0.0001527054984874
1859,103.167.90.67,0.0001526909746099
1860,190.242.60.208,0.0001526071384635
1861,41.82.208.182,0.0001525093979732
1862,167.94.138.118,0.0001523112500246
1863,194.165.16.71,0.0001521564782863
1864,185.156.73.107,0.0001520832735426
1865,110.93.13.233,0.0001517779350563
1866,217.168.75.75,0.0001517716141444
1867,167.94.138.119,0.0001517321145043
1868,162.142.125.210,0.0001517059622318
1869,78.128.113.94,0.0001515915190179
1870,193.118.53.203,0.0001515399972197
1871,103.114.107.212,0.0001513522631029
1872,183.82.115.221,0.0001513505210889
1873,193.118.53.211,0.0001513430789705
1874,193.118.53.205,0.0001510920866221
1875,193.118.53.214,0.0001509277584322
1876,128.14.136.78,0.0001508793100205
1877,45.125.65.33,0.0001508733805191
1878,193.118.53.198,0.0001504691634084
1879,159.65.220.18,0.0001504672970006
1880,103.96.220.115,0.0001503752604623
1881,118.194.251.72,0.0001503014304428
1882,118.194.251.91,0.000150000365066
1883,82.137.198.165,0.0001499525827399
1884,103.114.209.235,0.0001497620315139
1885,49.88.112.109,0.0001496764385434
1886,162.214.166.84,0.0001495209093973
1887,123.160.221.6,0.0001495025293519
1888,124.160.96.249,0.0001494462369074
1889,103.232.53.63,0.0001491830428067
1890,45.61.186.215,0.000149046755473
1891,205.185.126.92,0.0001488395111699
1892,27.2.225.26,0.0001487610975099
1893,123.160.221.10,0.0001484271129477
1894,152.32.154.27,0.0001482075149913
1895,210.56.24.134,0.0001481904963458
1896,184.105.247.239,0.0001481701587288
1897,167.86.139.136,0.0001480491115975
1898,95.181.202.193,0.0001480463064953
1899,104.131.180.54,0.0001479954339601
1900,193.118.53.197,0.000147993930551
1901,103.206.128.18,0.0001479699093967
1902,45.61.185.190,0.0001479556627153
1903,184.105.247.215,0.0001478337011741
1904,187.192.177.85,0.0001477707339331
1905,123.160.221.16,0.0001477562669477
1906,184.105.247.227,0.0001475511465543
1907,193.118.53.212,0.0001474473056837
1908,138.197.129.38,0.0001473587409469
1909,122.176.42.237,0.0001472807893726
1910,152.32.131.197,0.0001471270729405
1911,193.118.53.206,0.000146911335906
1912,193.118.53.195,0.0001467883066147
1913,45.93.16.60,0.0001466394725953
1914,149.5.173.33,0.0001465877136915
1915,195.182.22.178,0.0001463804501627
1916,46.19.141.146,0.0001462330507443
1917,184.105.247.211,0.0001461987066728
1918,180.183.160.147,0.0001461331095304
1919,209.141.51.29,0.0001461283262726
1920,167.94.145.58,0.0001458186449816
1921,5.8.10.202,0.0001456700691559
1922,123.160.221.12,0.0001456506986342
1923,85.247.0.210,0.0001453225141649
1924,103.167.91.141,0.0001452633005436
1925,119.93.151.190,0.0001452253735381
1926,94.102.61.31,0.0001450764255789
1927,143.244.35.80,0.0001450696256851
1928,188.226.174.45,0.0001446751816431
1929,64.225.96.45,0.0001446653000319
1930,123.160.221.7,0.0001446554950614
1931,66.7.93.178,0.0001446091401018
1932,178.128.55.198,0.0001444524808278
1933,178.62.81.147,0.0001443642637777
1934,78.144.220.162,0.000144347753288
1935,94.141.232.246,0.0001441249094185
1936,196.46.55.2,0.0001438941918877
1937,68.183.88.186,0.0001438774192557
1938,85.112.92.109,0.0001437625350499
1939,82.200.50.6,0.0001437193274588
1940,15.235.55.154,0.000143621292374
1941,187.75.209.161,0.0001436104470576
1942,202.154.180.51,0.0001435596997648
1943,152.32.143.142,0.0001435208825027
1944,46.101.132.159,0.000143512873636
1945,167.94.145.60,0.0001434545386865
1946,118.193.40.46,0.0001433693862836
1947,123.160.221.15,0.0001433393379951
1948,151.236.102.253,0.0001432910968996
1949,74.82.47.7,0.0001432660546441
1950,122.3.87.32,0.0001432169973551
1951,143.244.58.247,0.000143195437311
1952,123.160.221.13,0.0001431694477949
1953,167.71.102.181,0.0001431630975476
1954,45.140.140.164,0.0001430772118162
1955,184.105.247.231,0.0001430271434679
1956,49.207.44.46,0.0001430032060371
1957,184.105.247.219,0.0001428601329948
1958,184.105.247.223,0.0001426300766478
1959,134.195.196.233,0.0001425976708181
1960,115.178.102.174,0.0001424491316043
1961,2.44.166.148,0.0001422685707595
1962,14.253.44.34,0.0001422464057087
1963,192.223.25.100,0.0001421693261106
1964,212.47.229.134,0.0001421488614487
1965,45.227.255.204,0.0001420069878934
1966,182.74.44.171,0.0001419477971867
1967,51.178.28.240,0.0001416756793901
1968,190.103.28.66,0.0001414834135637
1969,45.123.12.12,0.0001413694332098
1970,161.35.188.242,0.0001413688505773
1971,45.143.200.102,0.0001412433273389
1972,193.41.226.118,0.0001412191871521
1973,192.99.185.212,0.0001411024732166
1974,1.12.255.18,0.0001410379677086
1975,118.193.58.109,0.0001408670531271
1976,120.92.11.9,0.0001407400433133
1977,201.248.67.238,0.0001407335634
1978,178.32.233.9,0.0001407224900379
1979,89.248.165.203,0.0001405601723734
1980,91.240.118.43,0.0001405502675949
1981,49.12.19.49,0.0001399943618538
1982,114.113.225.111,0.0001397453370558
1983,49.88.112.69,0.0001396211361449
1984,157.230.233.185,0.0001395079298651
1985,184.105.139.74,0.000139497745901
1986,164.132.5.29,0.0001392833910382
1987,198.199.87.195,0.0001392376279203
1988,46.101.23.51,0.0001391374053802
1989,83.69.116.18,0.0001389880141455
1990,209.97.145.22,0.0001388280783339
1991,45.249.100.26,0.0001388113939547
1992,128.232.21.75,0.000138743670963
1993,77.174.175.32,0.0001386873867683
1994,91.208.115.67,0.0001385201791694
1995,13.64.114.210,0.0001385138945949
1996,174.204.202.141,0.0001382539234329
1997,221.181.185.159,0.0001381013058247
1998,216.218.206.77,0.0001380820082125
1999,49.88.112.77,0.0001377710306027
2000,212.99.208.40,0.000137576165784
2001,122.176.77.52,0.0001374679094059
2002,170.150.72.28,0.0001374161920263
2003,206.116.110.222,0.0001374149596764
2004,103.209.206.130,0.0001374029407592
2005,103.110.89.148,0.0001373609973817
2006,185.66.91.23,0.0001372806774922
2007,52.172.46.214,0.0001372512665564
2008,216.218.206.73,0.0001372423526244
2009,45.60.186.248,0.000137224346809
2010,185.66.91.106,0.0001371027248312
2011,91.121.171.183,0.0001370399404792
2012,179.131.10.103,0.0001370351798109
2013,61.51.111.187,0.0001370183068586
2014,92.204.167.204,0.0001368606900585
2015,61.219.171.213,0.00013680165381
2016,161.35.230.183,0.0001367483341773
2017,200.46.57.50,0.0001366856472587
2018,128.14.209.234,0.0001365932557979
2019,134.122.44.93,0.0001365550183461
2020,128.90.59.99,0.0001363820269015
2021,184.105.139.73,0.0001363780665209
2022,216.218.206.81,0.0001363228488485
2023,154.89.5.74,0.0001358898405838
2024,184.105.247.236,0.0001358888447889
2025,78.128.113.90,0.0001358703097699
2026,167.94.138.61,0.0001357340777768
2027,106.75.72.203,0.0001356026967311
2028,189.203.231.142,0.0001355366277775
2029,93.87.69.186,0.0001354778634671
2030,94.181.51.252,0.0001353786771668
2031,178.215.160.187,0.0001351770673904
2032,184.105.247.228,0.0001350906452358
2033,64.225.25.59,0.0001350070456218
2034,74.82.47.15,0.0001348112223754
2035,163.172.111.147,0.0001347070106672
2036,209.146.20.162,0.0001344843337664
2037,142.93.232.41,0.0001342505388369
2038,46.99.134.170,0.0001340152085791
2039,161.35.236.158,0.000133837596638
2040,2.42.138.122,0.0001337714052097
2041,178.237.56.152,0.0001333665428449
2042,154.89.5.75,0.0001331068664736
2043,165.227.84.172,0.0001330234598849
2044,193.46.255.86,0.0001329090289064
2045,202.100.188.108,0.0001326319605767
2046,125.235.10.90,0.0001324658213656
2047,58.69.229.251,0.0001322928601337
2048,201.187.105.202,0.0001322172712948
2049,52.73.169.169,0.0001320834867669
2050,120.72.20.10,0.0001320708776915
2051,195.37.190.88,0.000131945106257
2052,208.100.26.230,0.0001319393397437
2053,184.105.139.82,0.0001319344223624
2054,184.105.139.78,0.0001318891998527
2055,74.82.47.11,0.0001317397948535
2056,62.194.51.150,0.0001316849165278
2057,27.128.236.142,0.0001315284086206
2058,209.141.32.204,0.0001313728744463
2059,210.112.94.55,0.0001313643219617
2060,41.75.89.118,0.0001312612427457
2061,61.177.173.14,0.0001312344056985
2062,161.35.238.241,0.0001312097480046
2063,110.14.116.248,0.0001307669282499
2064,113.31.125.232,0.0001306678539632
2065,152.32.131.196,0.0001305340105665
2066,184.105.247.208,0.0001305213976837
2067,64.227.99.233,0.0001302890714223
2068,67.205.183.14,0.0001301252524602
2069,103.210.29.67,0.0001300161226357
2070,45.183.193.1,0.0001299580693066
2071,180.97.90.143,0.0001299004832613
2072,184.105.139.77,0.0001298010336008
2073,91.240.118.214,0.0001297783576107
2074,104.244.79.121,0.0001297685725184
2075,184.105.247.240,0.0001297028983508
2076,159.65.54.197,0.0001296657056517
2077,85.108.34.118,0.0001296389804998
2078,37.120.207.138,0.0001296237383875
2079,59.46.166.229,0.0001294814177626
2080,184.105.247.220,0.0001294057623165
2081,161.35.230.3,0.0001293544161912
2082,51.81.156.90,0.0001290341982912
2083,183.82.115.50,0.0001288595618362
2084,170.81.144.97,0.0001288461599289
2085,51.161.101.184,0.0001288261646739
2086,54.234.65.213,0.0001286521094014
2087,103.147.192.122,0.0001286073246964
2088,202.69.45.66,0.000128552675574
2089,167.99.169.17,0.000128510399429
2090,67.205.187.133,0.0001284812081437
2091,118.70.170.120,0.0001283277252565
2092,202.55.134.156,0.0001281593391155
2093,212.90.190.6,0.000128045826643
2094,139.59.10.251,0.0001279474453465
2095,188.166.247.82,0.0001278989713614
2096,184.105.247.224,0.0001276156568741
2097,103.167.90.93,0.0001275910165629
2098,184.105.139.81,0.0001275756000614
2099,163.172.49.67,0.0001272472906195
2100,74.82.47.27,0.0001270791541553
2101,184.105.247.216,0.0001270783788494
2102,141.95.83.2,0.0001270554050655
2103,190.124.250.13,0.0001270001968223
2104,80.94.93.125,0.0001268672176112
2105,134.209.79.45,0.0001268535454053
2106,181.114.119.18,0.0001267798551587
2107,46.209.27.190,0.0001267181126409
2108,117.4.32.29,0.0001266590855705
2109,184.105.247.212,0.0001265279909293
2110,82.213.32.201,0.0001262776630487
2111,216.218.206.105,0.0001262082469056
2112,106.126.14.181,0.000125806733593
2113,83.54.47.182,0.0001257836686129
2114,116.228.196.210,0.0001255775135552
2115,146.120.212.213,0.0001254797511096
2116,186.176.210.229,0.0001252567984566
2117,125.99.173.162,0.0001248018735255
2118,184.105.247.200,0.0001247866698355
2119,201.87.151.166,0.000124771760542
2120,51.79.119.231,0.0001246835189521
2121,88.249.69.235,0.0001246696653466
2122,198.211.121.90,0.0001246690605037
2123,92.63.197.113,0.0001246551582051
2124,122.185.222.12,0.0001246309361949
2125,183.194.212.16,0.0001246201899694
2126,45.61.188.109,0.000124532513143
2127,106.75.64.59,0.0001243767049266
2128,150.136.132.142,0.0001243326074293
2129,51.210.5.14,0.0001242960525386
2130,119.159.147.187,0.0001241840346842
2131,167.94.138.120,0.0001241419705343
2132,88.123.81.229,0.0001241015983348
2133,212.103.163.156,0.0001240842563147
2134,220.135.111.107,0.0001237297901212
2135,205.220.231.28,0.0001236887101523
2136,202.141.246.254,0.0001234829373492
2137,184.105.247.248,0.0001234802316675
2138,113.125.177.213,0.0001230723396435
2139,23.225.163.214,0.000122935551896
2140,102.219.104.4,0.0001229028376252
2141,184.105.139.106,0.0001228518981478
2142,184.105.247.232,0.0001226163238122
2143,118.123.173.18,0.000122573486115
2144,175.158.200.177,0.0001225064085129
2145,165.22.213.35,0.0001224873918322
2146,74.82.47.35,0.0001223748511738
2147,74.74.74.129,0.0001222852910204
2148,116.107.20.66,0.0001222721944087
2149,162.142.125.219,0.000122157351296
2150,103.170.121.31,0.0001220657733697
2151,111.21.255.74,0.0001220330719452
2152,184.105.139.122,0.0001219416096969
2153,159.65.128.16,0.0001219148747654
2154,185.244.39.253,0.0001218036493183
2155,1.220.185.149,0.0001217928768909
2156,184.105.139.72,0.0001217046899675
2157,45.133.1.36,0.0001216494901375
2158,23.224.189.27,0.0001215471818195
2159,5.188.206.42,0.0001215323207432
2160,95.6.51.143,0.0001215082341391
2161,216.218.206.97,0.0001214442682666
2162,97.89.179.98,0.0001213627354072
2163,216.218.206.89,0.0001213550003293
2164,171.251.19.214,0.0001211550858471
2165,216.218.206.101,0.0001210828499868
2166,118.193.64.106,0.0001209791437899
2167,216.218.206.125,0.0001209697748112
2168,46.174.191.32,0.0001209312225772
2169,51.161.50.176,0.0001208657354543
2170,111.13.102.171,0.0001208490758975
2171,74.82.47.39,0.0001204183162572
2172,116.96.87.241,0.0001204050425504
2173,193.163.125.74,0.0001203897050689
2174,193.163.125.66,0.0001201023726422
2175,150.107.94.99,0.0001200228705377
2176,209.141.44.168,0.0001200136357684
2177,112.85.42.237,0.0001199619575441
2178,49.88.112.75,0.0001197956721036
2179,202.83.19.248,0.0001197731250583
2180,1.235.192.218,0.0001196842379253
2181,74.82.47.19,0.0001193823362197
2182,74.82.47.59,0.0001193360076572
2183,218.161.118.177,0.0001192821509266
2184,193.163.125.199,0.000119241486894
2185,112.134.213.191,0.0001191784486133
2186,162.142.125.9,0.0001191774965564
2187,193.163.125.95,0.0001191605965261
2188,193.163.125.108,0.0001190603948121
2189,81.28.163.250,0.0001190499401116
2190,193.163.125.163,0.0001190274154453
2191,198.23.148.137,0.0001190264984772
2192,216.218.206.109,0.0001189537515199
2193,124.43.13.4,0.0001188595417364
2194,167.94.146.75,0.0001188530727538
2195,114.67.95.61,0.0001188486267245
2196,74.82.47.12,0.0001187996527092
2197,74.82.47.43,0.0001187854694249
2198,193.163.125.80,0.0001187667716459
2199,74.82.47.17,0.0001187628937339
2200,103.90.97.197,0.0001187382446074
2201,184.105.139.90,0.0001187068913383
2202,144.217.252.186,0.0001187057484122
2203,51.255.109.160,0.0001186654660729
2204,216.218.206.85,0.0001186355705993
2205,74.82.47.55,0.0001186115255544
2206,181.189.144.206,0.000118590323279
2207,64.227.97.195,0.0001185799487745
2208,193.163.125.75,0.0001185792542158
2209,193.163.125.159,0.0001185109536408
2210,2.56.56.48,0.0001185104505318
2211,60.174.248.244,0.0001184533624241
2212,193.163.125.100,0.0001183707927724
2213,184.105.139.80,0.0001183633071494
2214,193.163.125.98,0.0001182229007041
2215,193.163.125.101,0.0001180712068321
2216,184.105.139.86,0.0001180677963734
2217,193.163.125.113,0.0001180639954558
2218,193.163.125.83,0.0001180431285713
2219,185.193.88.29,0.0001179946403092
2220,94.102.61.34,0.0001179871754803
2221,181.112.8.125,0.0001179260610477
2222,193.163.125.79,0.000117921788878
2223,184.105.139.114,0.0001178033106192
2224,193.163.125.105,0.0001177658048259
2225,193.163.125.188,0.0001177354319867
2226,45.156.84.55,0.0001177067622006
2227,154.89.5.84,0.0001176722015548
2228,193.163.125.68,0.0001176123661704
2229,193.163.125.214,0.0001175578247019
2230,171.251.20.141,0.0001175502276879
2231,193.163.125.218,0.0001174944323271
2232,193.163.125.121,0.0001174716002217
2233,159.65.111.89,0.0001174119327003
2234,193.163.125.146,0.0001173988622218
2235,92.63.197.88,0.0001173743110891
2236,193.163.125.177,0.0001173693409066
2237,193.163.125.65,0.0001173685025804
2238,193.163.125.189,0.0001173416567162
2239,193.163.125.226,0.0001172990297469
2240,112.196.39.139,0.0001172881672371
2241,193.163.125.125,0.0001172868199787
2242,216.218.206.117,0.0001172780618332
2243,66.59.210.15,0.0001172614201889
2244,193.163.125.227,0.0001172239166497
2245,106.51.80.35,0.0001172108165393
2246,167.94.146.70,0.0001171959242482
2247,103.203.57.8,0.0001171427548046
2248,74.82.47.23,0.0001171201934529
2249,193.163.125.93,0.0001170927102954
2250,74.82.47.9,0.0001170672485958
2251,193.163.125.233,0.0001170443057203
2252,193.163.125.129,0.0001170346064881
2253,193.163.125.230,0.0001170124243275
2254,193.163.125.144,0.0001169980214317
2255,152.32.149.247,0.000116993367853
2256,193.163.125.165,0.0001169905826812
2257,220.65.40.39,0.000116986976999
2258,14.207.112.71,0.0001169755692454
2259,193.163.125.166,0.000116958682146
2260,68.183.110.49,0.000116950380255
2261,167.94.146.71,0.0001169494470665
2262,147.135.236.160,0.0001169374690279
2263,193.163.125.116,0.0001169310905513
2264,193.163.125.231,0.0001168578245141
2265,193.163.125.216,0.0001168548933019
2266,193.163.125.114,0.0001168397110685
2267,193.163.125.78,0.0001168309683131
2268,139.59.169.103,0.0001166947784886
2269,101.51.99.131,0.0001166586285012
2270,193.163.125.119,0.0001166335837491
2271,103.170.120.156,0.0001166001401702
2272,184.105.139.110,0.0001165545629025
2273,193.163.125.123,0.0001165186012801
2274,106.75.246.50,0.0001165133774003
2275,128.199.51.183,0.000116462593591
2276,193.163.125.82,0.0001163948279423
2277,193.163.125.208,0.0001163767538363
2278,167.94.146.66,0.0001163751075755
2279,193.163.125.94,0.0001162867704192
2280,193.163.125.241,0.0001162345853397
2281,193.163.125.147,0.0001162258172302
2282,193.163.125.178,0.0001162082245278
2283,209.141.32.207,0.0001161983269324
2284,193.163.125.124,0.0001161513255414
2285,193.163.125.136,0.0001161450658404
2286,193.163.125.224,0.0001161080570563
2287,193.163.125.217,0.0001160754488865
2288,216.218.206.93,0.0001160730493752
2289,184.105.139.102,0.0001160362160993
2290,193.163.125.97,0.0001160001413776
2291,193.163.125.190,0.0001159979049827
2292,193.163.125.128,0.0001159745960569
2293,37.187.109.27,0.0001159657617591
2294,101.71.3.53,0.0001159641138444
2295,193.163.125.111,0.0001159506920981
2296,193.163.125.237,0.0001158949881296
2297,193.163.125.174,0.0001158773789257
2298,193.163.125.73,0.000115866846458
2299,193.163.125.91,0.0001158444663654
2300,189.7.129.60,0.0001158365337239
2301,193.163.125.184,0.0001157925189401
2302,193.163.125.90,0.0001157615151673
2303,193.163.125.86,0.0001156890778675
2304,184.105.139.76,0.0001156847365179
2305,184.105.139.105,0.00011566255293
2306,193.163.125.209,0.0001156590277922
2307,195.24.207.199,0.0001156087817135
2308,193.163.125.89,0.0001155922563907
2309,193.163.125.198,0.0001155709541256
2310,94.102.61.30,0.0001155610153191
2311,13.66.131.233,0.000115543274447
2312,167.94.146.64,0.0001155139486727
2313,193.163.125.236,0.0001154680318994
2314,74.82.47.51,0.0001154669624383
2315,193.163.125.106,0.0001154571035591
2316,181.57.205.85,0.0001154189344803
2317,193.163.125.172,0.0001153748385283
2318,193.163.125.137,0.0001153610718068
2319,193.163.125.212,0.000115329897927
2320,193.163.125.120,0.0001153205395131
2321,193.163.125.156,0.0001152885752033
2322,193.163.125.169,0.0001152841959763
2323,45.143.200.58,0.0001152749321109
2324,182.176.88.208,0.0001152613374068
2325,193.163.125.131,0.0001152612848149
2326,167.94.145.95,0.0001152565231887
2327,193.163.125.64,0.0001152484225593
2328,193.163.125.155,0.0001152307077572
2329,167.94.146.78,0.0001152301602913
2330,116.105.76.225,0.0001152166706831
2331,193.163.125.158,0.0001151874028807
2332,193.163.125.170,0.0001151556993649
2333,193.163.125.92,0.0001151480024141
2334,103.170.121.41,0.0001151281259987
2335,216.218.206.76,0.0001151154653303
2336,77.245.2.250,0.0001151114119014
2337,184.105.139.116,0.0001150723921764
2338,193.163.125.160,0.0001150236524017
2339,184.105.139.118,0.00011499202156
2340,167.94.145.82,0.00011498403113
2341,193.163.125.167,0.0001149822522214
2342,202.77.105.98,0.0001149747532359
2343,193.163.125.243,0.0001149619652075
2344,193.163.125.71,0.0001149585088175
2345,193.163.125.109,0.0001149388362898
2346,193.163.125.152,0.0001149125973077
2347,193.163.125.126,0.0001148970034664
2348,216.218.206.113,0.0001148687588257
2349,193.163.125.133,0.0001148133461605
2350,193.163.125.215,0.0001148079003319
2351,222.186.19.235,0.0001148076849833
2352,193.163.125.194,0.0001147619043651
2353,103.252.100.67,0.0001146545952371
2354,193.163.125.201,0.0001146217776439
2355,193.163.125.175,0.0001145904754065
2356,101.0.38.120,0.0001145327035377
2357,216.218.206.121,0.0001145264623927
2358,103.255.6.111,0.0001145065940862
2359,45.55.165.48,0.0001145002030111
2360,193.163.125.162,0.0001144756306077
2361,137.220.228.90,0.000114470931879
2362,193.163.125.200,0.0001144697694172
2363,193.163.125.197,0.0001144348353611
2364,193.163.125.161,0.0001144316821088
2365,85.236.20.50,0.0001143419689435
2366,45.33.80.76,0.0001143290470838
2367,193.163.125.225,0.0001143125969481
2368,193.163.125.244,0.0001143034721086
2369,193.163.125.211,0.0001142833659113
2370,74.82.47.31,0.0001142765531961
2371,184.105.139.98,0.0001142729994577
2372,193.163.125.117,0.0001142413056591
2373,27.155.97.12,0.0001142383869412
2374,193.163.125.142,0.0001141989569452
2375,193.163.125.143,0.0001141983659261
2376,193.163.125.130,0.0001141734021119
2377,193.163.125.228,0.0001141148277941
2378,122.3.35.15,0.000114081316876
2379,15.235.55.153,0.0001140695285818
2380,193.163.125.148,0.0001140547158075
2381,193.163.125.185,0.0001140440393259
2382,193.163.125.96,0.0001140259144982
2383,165.154.60.61,0.0001140206778418
2384,178.217.231.161,0.0001140198568782
2385,184.105.139.93,0.0001140153409505
2386,193.163.125.104,0.0001140036755021
2387,45.61.187.12,0.0001139813501492
2388,193.163.125.171,0.0001139637640837
2389,193.163.125.247,0.0001139467508642
2390,58.69.228.134,0.0001138712667001
2391,185.156.73.15,0.0001138633593497
2392,41.205.83.6,0.000113854276622
2393,193.163.125.157,0.0001138254482009
2394,193.163.125.249,0.0001138227938651
2395,193.163.125.253,0.0001138052715381
2396,193.163.125.206,0.0001137693604646
2397,198.98.49.124,0.0001137575828895
2398,193.163.125.127,0.0001137527925535
2399,184.105.139.94,0.0001137492012362
2400,193.163.125.84,0.0001136999588725
2401,193.163.125.223,0.0001136848953182
2402,193.163.125.180,0.0001136458293753
2403,193.163.125.112,0.0001136437816292
2404,193.163.125.122,0.0001136228313678
2405,193.163.125.139,0.0001136055265924
2406,193.163.125.234,0.0001135895243279
2407,1.117.175.64,0.0001135711693073
2408,193.163.125.115,0.0001135693002417
2409,193.163.125.76,0.0001135471759081
2410,106.75.190.201,0.0001135452454337
2411,103.204.188.4,0.0001134599139253
2412,193.163.125.134,0.0001134540438578
2413,122.176.83.188,0.0001134511112523
2414,167.94.145.84,0.0001134316936444
2415,167.94.146.68,0.000113381058469
2416,193.163.125.151,0.0001133567700148
2417,167.94.146.76,0.0001133423961913
2418,193.163.125.183,0.0001133198040755
2419,167.94.145.87,0.0001133043983449
2420,197.227.8.186,0.000113300014417
2421,92.222.120.150,0.0001132901550273
2422,184.105.139.113,0.0001132620939746
2423,193.163.125.132,0.0001132242725342
2424,193.163.125.192,0.0001131714529431
2425,193.163.125.235,0.000113154716764
2426,167.94.145.94,0.0001131520485255
2427,193.163.125.110,0.0001130688986715
2428,167.94.145.88,0.0001130373202029
2429,167.94.145.80,0.0001130262391408
2430,193.163.125.195,0.0001130100322794
2431,193.163.125.179,0.0001129829163742
2432,193.163.125.150,0.0001129684975643
2433,193.163.125.141,0.0001129556122126
2434,162.251.61.34,0.0001129487490717
2435,216.218.206.72,0.0001129416637685
2436,103.203.57.4,0.0001129246626552
2437,184.105.139.121,0.0001129182539906
2438,193.163.125.219,0.000112885406021
2439,162.248.88.206,0.0001128718098343
2440,193.163.125.145,0.0001128521348998
2441,193.163.125.232,0.0001128510023687
2442,193.163.125.77,0.0001127310265912
2443,193.163.125.196,0.0001127207377028
2444,193.163.125.193,0.0001126965332039
2445,193.163.125.87,0.0001126549069634
2446,193.163.125.107,0.0001126409785076
2447,213.74.115.50,0.0001126267977712
2448,193.163.125.70,0.0001126200127746
2449,120.76.140.189,0.0001126088232318
2450,193.163.125.103,0.0001125720717181
2451,193.163.125.149,0.0001125463796144
2452,193.163.125.245,0.0001125427753458
2453,193.163.125.164,0.0001125063204205
2454,183.136.226.4,0.000112505579043
2455,193.163.125.246,0.0001124780804348
2456,193.163.125.191,0.0001124778440317
2457,167.94.146.73,0.0001124561073754
2458,193.163.125.135,0.0001124374528363
2459,193.163.125.187,0.0001124196676061
2460,193.163.125.248,0.0001124147904564
2461,193.163.125.220,0.0001123617834901
2462,39.129.9.180,0.0001123173499622
2463,193.163.125.221,0.0001123000528133
2464,193.163.125.118,0.000112292759598
2465,60.191.227.225,0.0001122304027581
2466,193.163.125.102,0.0001122121403333
2467,193.163.125.88,0.0001121839261601
2468,193.163.125.168,0.0001121799181079
2469,157.230.6.213,0.0001121705108967
2470,193.163.125.205,0.0001121701382455
2471,117.3.5.238,0.0001121518741005
2472,167.94.145.90,0.0001120885350805
2473,193.163.125.239,0.0001120855165567
2474,193.163.125.203,0.0001120585105128
2475,184.105.139.89,0.0001120422304798
2476,193.163.125.153,0.0001119828807181
2477,125.21.49.6,0.0001119709892423
2478,103.216.239.167,0.000111953544976
2479,193.163.125.154,0.0001119427271352
2480,18.170.214.106,0.0001119346839561
2481,216.218.206.112,0.0001118782180352
2482,193.163.125.222,0.0001118753786929
2483,45.146.165.19,0.0001118721622016
2484,202.142.151.66,0.0001118619587682
2485,185.40.67.12,0.0001118211930052
2486,184.105.139.84,0.0001118151386424
2487,193.163.125.240,0.0001118078951
2488,167.94.146.79,0.0001117469864359
2489,193.163.125.67,0.0001117465040976
2490,51.79.0.137,0.0001117338076083
2491,193.163.125.202,0.0001117302393998
2492,203.99.60.219,0.0001116571668947
2493,193.163.125.182,0.0001116363719245
2494,193.163.125.251,0.0001116250760216
2495,193.163.125.204,0.0001116185171128
2496,167.94.145.89,0.000111598109651
2497,202.72.245.125,0.0001115490313762
2498,167.94.146.65,0.0001115287136204
2499,93.147.129.222,0.0001115146689276
2500,139.162.65.76,0.0001114497775858
2501,193.163.125.138,0.0001114478646659
2502,131.159.24.205,0.0001114148341463
2503,193.163.125.99,0.000111405922337
2504,184.105.139.112,0.0001113986784626
2505,216.218.206.80,0.0001113654682143
2506,78.189.52.82,0.0001113013134358
2507,193.163.125.72,0.0001112867809502
2508,193.163.125.69,0.0001112664441251
2509,139.59.102.170,0.0001112181894171
2510,212.156.78.210,0.0001111990398811
